id,name,eve_echoes_market_id,cached_lowest_sell,item_type_id
1565,Dark Blood Small Energy Neutralizer,11032000017,,67
1543,'Vrykolakas' Large Energy Nosferatu,11031200021,249999999.00,66
1544,MK3 Small Energy Neutralizer,11032000004,53416.00,67
1568,Dark Blood Medium Energy Neutralizer,11032100017,,68
1569,True Sansha Medium Energy Neutralizer,11032100018,,68
1571,Dark Blood Large Energy Neutralizer,11032200017,,69
1572,True Sansha Large Energy Neutralizer,11032200018,,69
1608,Structure Factory,27000000004,139000000.00,141
1545,MK7 Small Energy Neutralizer,11032000008,344995.00,67
1546,MK9 Small Energy Neutralizer,11032000010,200000.00,67
1574,'Caltrop' Small Energy Neutralizer,11032000012,210000.00,67
1590,Imperial Navy Small Energy Neutralizer,11032000013,60000.00,67
1530,MK9 Small Remote Armor Repairer,11102000010,59999.00,56
1591,MK3 Warp Disruptor,11308500004,50000.00,63
1592,MK5 Warp Disruptor,11308500006,90000.00,63
1593,MK7 Warp Disruptor,11308500008,90000.00,63
1594,MK9 Warp Disruptor,11308500010,189000.00,63
1602,'Interruptive' Warp Disruptor,11308500012,260000.00,63
1604,Caldari Navy Warp Disruptor,11308500013,1200000.00,63
1549,Republic Fleet Warp Disruptor,11308500015,,63
1550,'Interruptive' Stasis Webifier,11311000012,250000.00,62
1551,Caldari Navy Stasis Webifier,11311000013,1029999.00,62
1552,Federation Navy Stasis Webifier,11311000014,1077777.00,62
1553,Republic Fleet Stasis Webifier,11311000015,1757706.00,62
1555,True Sansha Stasis Webifier,11311000017,,62
1570,Dark Blood Stasis Webifier,11311000018,,62
1584,Shadow Serpentis Stasis Webifier,11311000020,,62
1585,'Predator' Stasis Webifier ,11311000021,87000000.00,62
1598,'Smoke' Sensor Dampener,11319000012,254000.00,225
1610,Federation Navy Small Armor Link Module,11538000014,,73
1803,'Gorget' Medium Armor Repairer ,11503100012,190000.00,97
1596,MK7 Small Shield Field Module,11537000008,280000.00,70
1614,Imperial Navy Medium Armor Link Module,11538100013,,74
1615,Federation Navy Medium Armor Link Module,11538100014,,74
1597,MK9 Small Shield Field Module,11537000010,200000.00,70
1619,Imperial Navy Large Armor Link Module,11538200013,,75
1620,Federation Navy Large Armor Link Module,11538200014,,75
1599,Caldari Navy Small Shield Field Module,11537000013,,70
1606,Gistii C-Type Small Shield Field Module,11537000025,,70
1554,MK5 Medium Shield Field Module,11537100006,450000.00,71
1617,Coreli C-Type Small Armor Link Module,11538000025,,73
1613,'Bloodline' Small Armor Link Module ,11538000021,938000.00,73
1576,MK7 Large Shield Field Module,11537200008,2649975.00,72
1560,Republic Fleet Medium Shield Field Module,11537100014,,71
1556,MK7 Medium Shield Field Module,11537100008,790000.00,71
1557,MK9 Medium Shield Field Module,11537100010,2000000.00,71
1558,'Crucible' Medium Shield Field Module,11537100012,1588887.00,71
1559,Caldari Navy Medium Shield Field Module,11537100013,,71
1561,'Mirror' Medium Shield Field Module ,11537100021,7800000.00,71
1575,Gistum C-Type Medium Shield Field Module,11537100025,,71
1577,MK9 Large Shield Field Module,11537200010,3190000.00,72
1578,Caldari Navy Large Shield Field Module,11537200013,,72
1579,Republic Fleet Large Shield Field Module,11537200014,,72
1600,Pith C-Type Large Shield Field Module,11537200024,,72
1547,Gist C-Type Large Shield Field Module,11537200025,,72
1548,MK5 Small Armor Link Module,11538000006,74000.00,73
1562,MK7 Small Armor Link Module,11538000008,400000.00,73
1609,'Hustler' Small Armor Link Module,11538000012,330000.00,73
1618,MK7 Large Group Shield Booster ,11539200008,10999999.00,81
1624,True Sansha Large Group Shield Booster ,11539200017,,81
1532,MK9 Hornet,14000010010,599000.00,59
1612,Imperial Navy Small Armor Link Module,11538000013,,73
1616,Corpii C-Type Small Armor Link Module,11538000024,,73
1621,MK9 Large Group Shield Booster ,11539200010,27599999.00,81
1623,Republic Fleet Large Group Shield Booster,11539200014,,81
1533,MK7 Hobgoblin,14000020008,249000.00,59
1534,MK9 Hobgoblin,14000020010,999998.00,59
1535,Federation Navy Hobgoblin,14000020012,,59
1531,Federation Navy Hammerhead,14000120012,,60
1538,MK7 Valkyrie,14000130008,2196999.00,60
1539,MK9 Valkyrie,14000130010,5840000.00,60
1563,MK9 Berserker,14000230010,30849000.00,61
1564,Republic Fleet Berserker,14000230012,,61
1567,MK9 Curator,14000300010,11799000.00,61
1573,Imperial Navy Curator,14000300012,,61
1582,MK9 Warden,14000310010,17000000.00,61
1583,MK9 Guard,14000320010,11999998.00,61
1586,Republic Fleet Bouncer,14000330012,,61
1611,Structure Repair Facility,27000000005,185000000.00,141
651,Cruor Blueprint,60100001201,198800000.00,171
1626,Dark Blood Small Remote Capacitor Transmitter,11100000017,,76
1653,Standard Standup Small Missile Launcher,24001000002,147400000.00,143
1630,Dark Blood Medium Remote Capacitor Transmitter,11100100017,,77
1632,Dark Blood Large Remote Capacitor Transmitter,11100200017,,78
1636,Caldari Navy Small Group Shield Booster,11539000013,,79
1637,Republic Fleet Small Group Shield Booster,11539000014,,79
1638,True Sansha Small Group Shield Booster,11539000017,,79
1639,Dread Guristas Small Group Shield Booster,11539000018,,79
1640,Domination Small Group Shield Booster,11539000019,,79
1659,Structure Hangar Array,27000000001,140000000.00,141
1645,Dread Guristas Medium Group Shield Booster,11539100018,,80
1646,Domination Medium Group Shield Booster,11539100019,,80
1648,Domination Large Group Shield Booster,11539200019,,81
1649,Federation Navy Small Group Armor Repairer,11540000014,,82
1650,Dark Blood Small Group Armor Repairer,11540000017,,82
1651,Shadow Serpentis Small Group Armor Repairer,11540000018,,82
1662,MK7 Small Remote Capacitor Transmitter,11100000008,35000.00,76
1663,MK7 Medium Remote Capacitor Transmitter,11100100008,156000.00,77
1664,MK9 Medium Remote Capacitor Transmitter,11100100010,590000.00,77
1656,Dark Blood Medium Group Armor Repairer,11540100017,,83
1657,Shadow Serpentis Medium Group Armor Repairer,11540100018,,83
1665,Squire' Medium Remote Capacitor Transmitter ,11100100012,400000.00,77
1666,MK9 Large Remote Capacitor Transmitter,11100200010,1100000.00,78
1667,'Squire' Large Remote Capacitor Transmitter ,11100200012,1722221.00,78
1672,Dark Blood Large Group Armor Repairer ,11540200017,,84
1674,Dark Blood Small Group Capacitor Transmitter,11541000017,,85
1675,True Sansha Small Group Capacitor Transmitter,11541000018,,85
1677,Caldari Navy Small Shield Extender,11300100013,887811.00,91
1707,Mexallon,41000000003,21.00,146
1679,Imperial Navy Medium Group Capacitor Transmitter,11541100013,,86
1680,Dark Blood Medium Group Capacitor Transmitter,11541100017,,86
1681,True Sansha Medium Group Capacitor Transmitter,11541100018,,86
1682,\'Prayer\' Medium Group Capacitor Transmitter ,11541100021,,86
1685,Imperial Navy Large Group Capacitor Transmitter ,11541200013,,87
1686,Dark Blood Large Group Capacitor Transmitter ,11541200017,,87
1678,Republic Fleet Small Shield Extender,11300100014,1099999.00,91
1683,'Trapper' Small Shield Extender,11300100021,5888000.00,91
1709,MK5 Medium Shield Extender,11300200006,220000.00,92
1711,MK7 Medium Shield Extender,11300200008,430000.00,92
1684,MK5 Small Shield Booster,11302000006,9999.00,88
1688,MK9 Small Shield Booster,11302000010,30000.00,88
1692,'Settler' Small Shield Booster,11302000012,30000.00,88
1693,Caldari Navy Small Shield Booster,11302000013,190000.00,88
1712,Republic Fleet Small Shield Booster,11302000014,175000.00,88
1713,True Sansha Small Shield Booster,11302000017,,88
1694,Caldari Navy Medium Shield Booster,11302100013,77000.00,89
1695,Republic Fleet Medium Shield Booster,11302100014,80000.00,89
1696,True Sansha Medium Shield Booster,11302100017,,89
1697,Dread Guristas Medium Shield Booster,11302100018,,89
1633,Federation Navy Sensor Dampener,11319000013,120000.00,225
1668,MK9 Small Armor Link Module,11538000010,550000.00,73
1710,Dread Guristas Small Shield Extender,11300100017,,91
1627,MK5 Medium Armor Link Module,11538100006,495000.00,74
1629,MK9 Medium Armor Link Module,11538100010,850000.00,74
1698,'Engineer' Large Group Armor Repairer ,11540200021,,84
1634,Imperial Navy Large Group Armor Repairer ,11540200013,,84
1647,Republic Fleet Medium Group Shield Booster,11539100014,,80
1635,'Bloodline' Medium Armor Link Module ,11538100021,1400000.00,74
1641,MK7 Medium Group Shield Booster,11539100008,3000000.00,80
1642,MK9 Medium Group Shield Booster,11539100010,2949999.00,80
1643,'Settler' Medium Group Shield Booster,11539100012,,80
1644,Caldari Navy Medium Group Shield Booster,11539100013,,80
1669,True Sansha Medium Group Shield Booster,11539100017,,80
1670,'Bannerman' Medium Group Shield Booster ,11539100021,,80
1631,'Bannerman' Large Group Shield Booster ,11539200021,,81
1699,MK5 Small Group Capacitor Transmitter,11541000006,38000.00,85
1700,MK9 Small Group Capacitor Transmitter,11541000010,475000.00,85
1701,'Ghost' Small Group Capacitor Transmitter ,11541000012,,85
1673,MK9 Medium Group Capacitor Transmitter,11541100010,3699999.00,86
1703,MK7 Large Group Capacitor Transmitter ,11541200008,9999999.00,87
1704,MK9 Large Group Capacitor Transmitter ,11541200010,14490000.00,87
1652,Capsuleer Outpost,23008000000,3500000000.00,142
1654,Standard Standup Medium Missile Launcher,24002000002,148900000.00,143
1655,Standard Standup Energy Neutralizer,24013000002,215000000.00,144
1658,Structure Construction Parts,27000000000,110000000.00,141
1660,Structure Storage Bay,27000000002,150000000.00,141
1671,Structure Laboratory,27000000003,120000000.00,141
1676,Structure Office Center,27000000010,179999999.00,141
1689,Structure Mission Network,27000000011,140000000.00,141
1705,Structure Electromagnetic Sensor,27000000012,163999999.00,141
1706,Structure Acceleration Coils,27000000013,157990000.00,141
1691,Pyerite,41000000002,17.03,146
1708,Morphite,41000000008,3370.00,146
2802,Cormorant II Interdictor Blueprint,60200000103,4750000.00,172
2216,Dragoon Blueprint,60200000305,22975.00,172
1719,Dread Guristas Large Shield Extender,11300300017,,93
1730,MK5 Small Shield Extender,11300100006,,91
1740,MK7 Small Shield Extender,11300100008,175000.00,91
1742,'Wolf' Small Shield Extenders,11300100012,175000.00,91
1731,'Canyon' Medium Shield Extender,11300200012,874999.00,92
1732,Caldari Navy Medium Shield Extender,11300200013,500000.00,92
1735,Republic Fleet Medium Shield Extender,11300200014,4500000.00,92
1714,Dread Guristas Small Shield Booster,11302000018,,88
1736,Domination Small Shield Booster,11302000019,,88
1782,MK7 Adaptive Invulnerability Field,11313400008,150000.00,95
1783,MK9 Adaptive Invulnerability Field,11313400010,225000.00,95
1784,Caldari Navy Adaptive Invulnerability Field,11313400013,699999.00,95
1786,Domination Adaptive Invulnerability Field,11313400018,,95
1787,'Enterprise' Adaptive Invulnerability Field ,11313400021,11000000.00,95
1788,Pith C-Type Adaptive Invulnerability Field,11313400024,11000000.00,95
1789,Gist C-Type Adaptive Invulnerability Field,11313400025,11500000.00,95
1745,Shadow Serpentis Sensor Dampener,11319000017,,225
1790,Civilian Small Armor Repairer,11503000001,1.00,96
1791,MK1 Small Armor Repairer,11503000002,3800.00,96
1792,MK3 Small Armor Repairer,11503000004,1500.00,96
1793,Federation Navy Small Armor Repairer,11503000014,299999.00,96
1794,Dark Blood Small Armor Repairer,11503000017,,96
1795,Shadow Serpentis Small Armor Repairer,11503000018,,96
1796,'Knight' Small Armor Repairer ,11503000021,1500000.00,96
1798,Corpii C-Type Small Armor Repairer,11503000024,3420000.00,96
1799,Civilian Medium Armor Repairer,11503100001,10000.00,97
1800,MK5 Medium Armor Repairer,11503100006,16800.00,97
1801,MK7 Medium Armor Repairer,11503100008,63000.00,97
1802,MK9 Medium Armor Repairer,11503100010,100000.00,97
1804,Imperial Navy Medium Armor Repairer,11503100013,330000.00,97
1805,Dark Blood Medium Armor Repairer,11503100017,,97
1806,Shadow Serpentis Medium Armor Repairer,11503100018,,97
1807,'Knight' Medium Armor Repairer ,11503100021,2700000.00,97
1808,Corpum C-Type Medium Armor Repairer,11503100024,,97
1749,MK9 Large Armor Repairer,11503200010,390000.00,98
1811,Imperial Navy Large Armor Repairer,11503200013,1750000.00,98
1716,MK3 Reactive Shield Hardener,11536000004,2000.00,94
1778,Dark Blood Large Armor Repairer,11503200017,,98
1779,Shadow Serpentis Large Armor Repairer,11503200018,,98
1717,Federation Navy Large Group Armor Repairer ,11540200014,,84
1733,Shadow Serpentis Large Group Armor Repairer ,11540200018,,84
1785,Dark Blood 100mm Reinforced Steel Plate,11514100017,,99
1797,Dark Blood 400mm Reinforced Steel Plate,11514300017,,100
1718,Imperial Navy Small Group Capacitor Transmitter,11541000013,,85
1720,'Prayer' Small Group Capacitor Transmitter ,11541000021,,85
1721,Centii C-Type Small Group Capacitor Transmitter,11541000024,,85
1734,MK7 Medium Group Capacitor Transmitter,11541100008,1500000.00,86
1722,Structure Reprocessing Plant,27000000006,149990000.00,141
1770,Medium Damaged InterBus Hull,44130000001,19899.00,169
1723,Structure Docking Bay,27000000007,130000000.00,141
1737,Structure Market Network,27000000008,183999999.00,141
1738,Structure Medical Center,27000000009,154000000.00,141
1724,Structure Advertisement Nexus,27000000014,99999000.00,141
1725,Datacore - Gallentean Starship Engineering,27021000007,375000.00,170
1726,Ancient Remains,27117000000,55000.00,222
1739,Chip: Cognitive Neuroscience Lv. 5,28010000000,138749999.00,1
1741,Chip: Advanced Cognitive Neuroscience Lv. 5,28010000001,368750000.00,1
1727,Damaged Close-in Weapon System,41400000005,98.00,164
1728,Scorched Telemetry Processor,41400000006,515.00,164
1780,Industrial Fibers,42001000025,559.88,163
1781,Silicate Glass,42001000032,609.00,163
1743,Lv.6 Amarr Ship Debris,44000000006,1500.00,165
1744,Lv.7 Amarr Ship Debris,44000000007,1499.00,165
1769,Small Damaged InterBus Hull,44130000000,,169
1746,Lv.8 Amarr Ship Debris,44000000008,2500.00,165
1747,Lv.9 Amarr Ship Debris,44000000009,3490.00,165
1748,Lv.10 Amarr Ship Debris,44000000010,5999.00,165
1750,Lv.4 Caldari Ship Debris,44010000004,1000.00,166
1751,Lv.5 Caldari Ship Debris,44010000005,2200.00,166
1752,Lv.6 Caldari Ship Debris,44010000006,1500.00,166
1753,Lv.7 Caldari Ship Debris,44010000007,2490.00,166
1754,Lv.5 Gallente Ship Debris,44020000005,3500.00,167
1755,Lv.9 Gallente Ship Debris,44020000009,2500.00,167
1756,Lv.10 Gallente Ship Debris,44020000010,3000.00,167
1757,Lv.4 Minmatar Ship Debris,44030000004,8400.00,168
1759,Lv.6 Minmatar Ship Debris,44030000006,3000.00,168
1760,Lv.7 Minmatar Ship Debris,44030000007,3000.00,168
1761,Lv.8 Minmatar Ship Debris,44030000008,3600.00,168
1762,Lv.9 Minmatar Ship Debris,44030000009,9700.00,168
1763,Lv.10 Minmatar Ship Debris,44030000010,14880.00,168
1764,Medium Damaged ORE Hull,44040000001,18000.00,169
1765,Blood Raider Ship Debris,44070000000,146900000.00,169
1766,Angel Ship Debris,44080000000,84999999.00,169
1767,SOE Ship Debris,44100000000,,169
1771,Compressed Plagioclase,51003000004,349.00,248
1772,Compressed Omber,51004000004,390.00,258
1773,Kernite,51005000000,30.00,232
1775,Jaspet,51006000000,1150.00,268
1776,Compressed Jaspet,51006000004,22000.00,268
1090,Dragoon Assault Blueprint,60200000308,750000.00,172
1863,MK9 Small Microwarpdrive,11304000010,99000.00,111
1864,Federation Navy Small Microwarpdrive,11304000013,9988888.00,111
1865,Shadow Serpentis Small Microwarpdrive,11304000017,,111
1868,Domination Small Microwarpdrive,11304000018,,111
1870,Civilian Small Afterburner,11304500001,1.00,108
1871,Corelum C-Type Medium Afterburner,11304600025,12349999.00,109
1872,MK9 Large Afterburner,11304700010,1000000.00,110
1873,Smuggler Large Afterburner,11304700012,1599999.00,110
1894,Republic Fleet Large Afterburner,11304700014,,110
1897,'Ranger' Large Afterburner ,11304700021,11999000.00,110
1831,Centus C-Type Large Afterburner,11304700024,120000000.00,110
1832,Core C-Type Large Afterburner,11304700025,58999999.00,110
1833,MK3 Small Capacitor Battery,11309100004,12125.00,105
1847,MK5 Small Capacitor Battery,11309100006,200000.00,105
1843,True Sansha Adaptive Armor Hardener,11513100017,,103
1848,MK9 Small Capacitor Battery,11309100010,89000.00,105
1902,Burst Blueprint,60100000203,2488000.00,171
1855,'Acolyth' Small Capacitor Battery ,11309100012,139000.00,105
1874,Republic Fleet Small Capacitor Battery,11309100013,500000.00,105
1866,Shadow Serpentis Large Afterburner,11304700017,,110
1867,Domination Large Afterburner,11304700018,,110
1875,Domination Small Capacitor Battery,11309100017,,105
1876,'Demolish' Small Capacitor Battery ,11309100021,,105
1877,MK5 Medium Capacitor Battery,11309200006,180000.00,106
1878,MK7 Medium Capacitor Battery,11309200008,200000.00,106
1890,'Acolyth' Medium Capacitor Battery ,11309200012,585323.00,106
1895,Republic Fleet Medium Capacitor Battery,11309200013,500000.00,106
1830,Posse Adaptive Invulnerability Field,11313400012,330000.00,95
1883,'Code Cracker' Sensor Dampener,11319000021,,225
1904,MK3 Tracking Disruptor,11348000004,6500.00,226
1898,MK5 Damage Control,11502000006,300000.00,234
1834,MK7 Damage Control,11502000008,390000.00,234
1836,MK9 Damage Control,11502000010,680000.00,234
1837,Basic Damage Control,11502000012,699900.00,234
1844,Imperial Navy Damage Control,11502000013,340000.00,234
1849,Shadow Serpentis Damage Control,11502000017,,234
1850,Sentient Damage Control,11502000018,,234
1809,Corelum C-Type Medium Armor Repairer,11503100025,9500000.00,97
1810,'Gorget' Large Armor Repairer ,11503200012,890000.00,98
1812,'Chivalry' Large Armor Repairer,11503200021,23800000.00,98
1813,Corpus C-Type Large Armor Repairer,11503200024,99000000.00,98
1814,Core C-Type Large Armor Repairer,11503200025,97999999.00,98
1905,MK5 Heat Sink,11506000006,70000.00,116
998,Corelum C-Type Magnetic Field Stabilizer,11510000024,1200000.00,117
1879,MK7 Adaptive Armor Hardener,11513100008,152000.00,103
1880,MK9 Adaptive Armor Hardener,11513100010,225000.00,103
1881,'Pilfer' Adaptive Armor Hardener,11513100012,345000.00,103
1891,Federation Navy Adaptive Armor Hardener,11513100014,440000.00,103
1892,Dark Blood Adaptive Armor Hardener,11513100018,,103
1893,Shadow Serpentis Adaptive Armor Hardener,11513100019,,103
1896,'Sparkly' Adaptive Armor Hardener ,11513100021,5450000.00,103
1838,Corpus C-Type Adaptive Armor Hardener,11513100024,10500000.00,103
1840,Core C-Type Adaptive Armor Hardener,11513100025,8880000.00,103
1815,MK1 100mm Reinforced Steel Plate,11514100002,6000.00,99
1816,MK3 100mm Reinforced Steel Plate,11514100004,58307.00,99
1817,MK5 100mm Reinforced Steel Plate,11514100006,,99
1818,MK7 100mm Reinforced Steel Plate,11514100008,100000.00,99
1841,Dark Blood 1600mm Reinforced Steel Plate,11514500017,,101
1845,MK1 Reactive Armor Hardener,11529000002,6400.00,102
1851,MK5 Reactive Armor Hardener,11529000006,19500.00,102
1857,MK7 Reactive Armor Hardener,11529000008,40000.00,102
1858,MK9 Reactive Armor Hardener,11529000010,80000.00,102
1860,Imperial Navy Reactive Armor Hardener,11529000013,90000.00,102
1882,Federation Navy Reactive Armor Hardener,11529000014,47000.00,102
1884,Shadow Serpentis Reactive Armor Hardener,11529000018,,102
1886,Corpum C-Type Reactive Armor Hardener,11529000024,1500000.00,102
1835,Corelum C-Type Reactive Armor Hardener,11529000025,1250000.00,102
1819,Contaminated Nanite Polymer,41400000010,749.00,164
1820,Defective Current Pump,41400000011,6.00,164
1821,Lustering Alloy,42001000000,75.00,163
1822,Sheen Compound,42001000001,237.00,163
1823,Precious Alloy,42001000004,295.00,163
1824,Motley Compound,42001000005,145.00,163
1825,Fiber Composite,42001000006,139.00,163
1826,Opulent Compound,42001000008,140.00,163
1827,Dark Compound,42001000011,240.00,163
1828,Base Metals,42001000020,175.00,163
1829,Lv.4 Amarr Ship Debris,44000000004,2500.00,165
1839,Compressed Hemorphite,51007000003,6666.00,251
1842,Hedbergite,51008000000,680.00,260
1852,Compressed Hedbergite,51008000004,12000.00,260
1853,Spodumain,51009000000,690.00,238
1854,Compressed Spodumain,51009000005,7499.00,238
1861,Dark Ochre,51010000000,237.00,250
1862,Compressed Dark Ochre,51010000003,2000.00,250
1869,Gneiss,51011000000,320.00,158
1887,Compressed Gneiss,51011000004,4300.00,158
1888,Crokite,51012000000,1599.00,254
1889,Compressed Crokite,51012000004,53008.94,254
1899,Compressed Bistot,51013000003,36800.00,265
1900,Arkonor,51014000000,1700.00,249
1901,Compressed Arkonor,51014000004,,249
69,Catalyst Guardian Blueprint,60200000401,2600000.00,172
1907,Shadow Serpentis Large Microwarpdrive,11304200017,,113
1993,CONCORD Cloaking Device,11108000018,,126
2000,'Smokescreen' Cloaking Device,11108000021,,126
1914,Domination Inertial Stabilizer,11520000018,,114
1948,MK5 Medium Microwarpdrive,11304100006,410000.00,112
1949,MK7 Medium Microwarpdrive,11304100008,795000.00,112
1950,MK9 Medium Microwarpdrive,11304100010,1200000.00,112
1951,Federation Navy Medium Microwarpdrive,11304100013,26980000.00,112
1952,Republic Fleet Medium Microwarpdrive,11304100014,2949999.00,112
1953,Shadow Serpentis Medium Microwarpdrive,11304100017,,112
1954,Domination Medium Microwarpdrive,11304100018,,112
1955,Gistum C-Type Medium Microwarpdrive,11304100024,14499999.00,112
1912,Slasher II Blueprint,60100000208,16238.00,171
1956,MK9 Large Microwarpdrive,11304200010,3088000.00,113
1930,Shadow Serpentis Magnetic Field Stabilizer,11510000017,,117
1957,'Dealer' Large Microwarpdrive,11304200012,2790000.00,113
1958,Federation Navy Large Microwarpdrive,11304200013,9500000.00,113
1959,Republic Fleet Large Microwarpdrive,11304200014,10000000.00,113
1960,Domination Large Microwarpdrive,11304200018,,113
1961,'Scout' Large Microwarpdrive ,11304200021,20000000.00,113
1962,MK5 Tracking Computer,11322000006,150000.00,122
1963,MK9 Tracking Computer,11322000010,540000.00,122
1964,'Marketeer' Tracking Computer,11322000012,739000.00,122
1965,Federation Navy Tracking Computer,11322000013,3500000.00,122
1966,Shadow Serpentis Tracking Computer,11322000017,,122
1967,'Eagle' Tracking Computer ,11322000021,62500000.00,122
1918,Punisher Assault Blueprint,60100000312,990000.00,171
1926,Navitas II Blueprint,60100000404,,171
1932,Incursus Assault Blueprint,60100000412,2100000.00,171
1941,Garmur Blueprint,60100001801,,171
1942,Cormorant II Blueprint,60200000106,22965.00,172
1943,Thrasher II Blueprint,60200000206,10000.00,172
1968,MK7 Missile Guidance Computer,11340000008,360000.00,123
1969,MK9 Missile Guidance Computer,11340000010,500000.00,123
1991,MK5 Tracking Disruptor,11348000006,24000.00,226
1970,MK1 Gyrostabilizer,11501000002,1000.00,118
1971,MK3 Gyrostabilizer,11501000004,30000.00,118
1909,MK7 Gyrostabilizer,11501000008,144000.00,118
1973,MK9 Gyrostabilizer,11501000010,265000.00,118
1974,Republic Fleet Gyrostabilizer,11501000013,3990502.00,118
1975,Domination Gyrostabilizer,11501000017,,118
1976,'Rebirth' Gyrostabilizer,11501000021,7500000.00,118
1977,Gistum C-Type Gyrostabilizers,11501000024,24999999.00,118
1978,MK1 Heat Sink,11506000002,10000.00,116
1992,Dread Guristas Missile Guidance Computer,11340000017,,123
1979,MK3 Heat Sink,11506000004,21000.00,116
1980,MK9 Heat Sink,11506000010,265000.00,116
1916,Basic Heat Sink,11506000012,396000.00,116
1998,Shadow Serpentis Drone Navigation Computer ,11333000017,,124
1999,Sentient Drone Navigation Computer ,11333000018,,124
1921,Imperial Navy Heat Sink,11506000013,80000.00,116
2003,Dread Guristas Omnidirectional Tracking Link,11334000017,,125
1981,True Sansha Heat Sink,11506000017,,116
1923,Dark Blood Heat Sink,11506000018,,116
1982,'Judgement' Heat Sink,11506000021,180000.00,116
1983,Corpum C-Type Heat Sink,11506000025,2000000.00,116
1984,MK1 Magnetic Field Stabilizer,11510000002,9999.00,117
1985,MK7 Warp Core Stabilizer,11511000008,40000.00,115
1928,MK9 Warp Core Stabilizer,11511000010,90000.00,115
1986,'Aura' Warp Core Stabilizer,11511000012,427990.00,115
1933,'Natura' Warp Core Stabilizer,11511000021,,115
1995,Laser Discharge Elutriation III,11702020006,894999.00,129
1936,Bistot,51013000000,1700.00,265
1856,MK5 Adaptive Armor Hardener,11513100006,65000.00,103
1988,MK3 Ballistic Control System,11516000004,15000.00,120
1994,Algid Railgun Administrations Unit IV,11700040008,,128
1996,Algid Energy Administrations Unit III,11702040006,16900000.00,129
1997,Cannon Collision Accelerator I,11704000002,1285000.00,130
2001,Cannon Collision Accelerator II,11704000004,20500000.00,130
2002,Cannon Metastasis Adjuster IV,11704030008,,130
1908,Bantam II Blueprint,60100000104,1349999.00,171
1910,Manticore II Blueprint,60100000114,4799000.00,171
1911,Burst II Blueprint,60100000204,1750000.00,171
1913,Hound II Blueprint,60100000214,3000000.00,171
1915,Executioner II Blueprint,60100000308,15000.00,171
1917,Executioner II Interceptor Blueprint,60100000310,,171
1919,Purifier Blueprint,60100000313,780000.00,171
1920,Purifier II Blueprint,60100000314,2100000.00,171
1922,Magnate Covert Ops Blueprint,60100000317,850000.00,171
1924,Maulus Blueprint,60100000401,16238.00,171
1925,Navitas Blueprint,60100000403,500000.00,171
1927,Atron II Blueprint,60100000408,14999.00,171
1929,Atron Interceptor Blueprint,60100000409,2200000.00,171
1934,Nemesis Blueprint,60100000413,1488000.00,171
1935,Nemesis II Blueprint,60100000414,1990000.00,171
1937,Imicus Covert Ops Blueprint,60100000417,1150000.00,171
1938,Worm Blueprint,60100001001,215999999.00,171
1939,Dramiel Blueprint,60100001101,99000000.00,171
1940,Astero Blueprint,60100001601,,171
536,Bellicose Blueprint,60300000203,4649999.00,173
1944,Bestower Blueprint,60600000301,2000000.00,176
1946,Emission Scope Sharpener I Blueprint,61714010002,59000.00,193
1209,Standard Standup Medium Missile Launcher Blueprint,74002000002,1750000.00,197
2089,Targeting System Subcontroller I,11711030002,1450000.00,138
2012,Railgun Ambit Extension IV,11700010008,,128
2053,Drone Scope Chip I,11719010002,19000.00,133
2057,Drone Speed Augmentor I,11719020002,587000.00,133
2023,Laser Ambit Extension IV,11702010008,,129
2024,Laser Discharge Elutriation IV,11702020008,,129
2025,Laser Burst Aerator IV,11702030008,,129
2060,Drone Control Range Augmentor I,11719030002,58000.00,133
2033,Decomposer Discharge Elutriation IV,11705020008,,131
2792,Rupture Interdictor Blueprint,60300000206,,173
2038,Caldari Navy Cloaking Device,11108000013,,126
2041,Decomposer Burst Aerator IV,11705030008,,131
2004,MK5 Covert Ops Cloaking Device,11123000006,4200000.00,127
2043,Decomposer Algid Hybrid Administrations Unit IV,11705040008,,131
2005,MK7 Covert Ops Cloaking Device,11123000008,6080000.00,127
2006,MK9 Covert Ops Cloaking Device,11123000010,11000000.00,127
2007,'Camouflage' Covert Ops Cloaking Device ,11123000012,,127
2008,SOE Covert Ops Cloaking Device,11123000017,,127
2009,'Smoke' Covert Ops Cloaking Device ,11123000021,,127
2010,MK5 Drone Navigation Computer,11333000006,149999.00,124
2011,MK9 Drone Navigation Computer,11333000010,544987.00,124
2013,'Decoder' Drone Navigation Computer ,11333000012,777699.00,124
2014,Federation Navy Drone Navigation Computer,11333000013,130000.00,124
2015,'Supervisor' Drone Navigation Computer ,11333000021,390000.00,124
2016,MK5 Omnidirectional Tracking Link,11334000006,160000.00,125
2064,Core Defense Operational Solidifier IV,11707000008,,134
2065,Core Defense Charge Economizer IV,11707010008,,134
2066,Core Defense Field Extender IV,11707030008,,134
2067,Anti-Explosive Screen Reinforcer IV,11707040008,,134
2068,Anti-Kinetic Screen Reinforcer IV,11707060008,,134
2069,Anti-Thermal Screen Reinforcer IV,11707070008,,134
2070,Nanobot Accelerator IV,11708000008,,135
2071,Auxiliary Nano Pump IV,11708010008,,135
2072,Repair Augmentor IV,11708020008,,135
2017,MK9 Omnidirectional Tracking Link,11334000010,550000.00,125
2018,'Decoder' Omnidirectional Tracking Link ,11334000012,773775.00,125
